ward,category,year,cost,total_spent,perc_spending
26,Sidewalk Repair,2023,329896.17,1461980.61,22.56501678226772
26,Street Resurfacing,2023,299237.91,1461980.61,20.467980762070432
27,Alleys,2012,520400.0,1319204.0,39.44803078219896
27,Lighting,2012,555224.0,1319204.0,42.087804463903986
27,Misc.,2012,10600.0,1319204.0,0.8035148468318773
27,Sidewalk Repair,2012,127635.0,1319204.0,9.67515259201761
27,Street Redesign,2012,7400.0,1319204.0,0.5609443270335748
27,Street Resurfacing,2012,97945.0,1319204.0,7.424552988013984
27,Alleys,2013,142942.0,1319223.0,10.835317455805425
27,Lighting,2013,349912.0,1319223.0,26.524097897019683
27,Misc.,2013,42500.0,1319223.0,3.2215933166720103
27,Sidewalk Repair,2013,192021.0,1319223.0,14.555613417898265
27,Street Redesign,2013,10701.0,1319223.0,0.8111592960401691
27,Street Resurfacing,2013,581147.0,1319223.0,44.052218616564446
27,Alleys,2014,106468.0,1317182.0,8.083013585062657
27,Lighting,2014,296500.0,1317182.0,22.510177029446197
27,Misc.,2014,22500.0,1317182.0,1.708192186045664
27,Pedestrian Infrastructure,2014,550.0,1317182.0,0.04175580899222735
27,Sidewalk Repair,2014,280493.0,1317182.0,21.294931148466954
27,Street Redesign,2014,207800.0,1317182.0,15.776103833790621
27,Street Resurfacing,2014,402871.0,1317182.0,30.585826408195675
27,Alleys,2015,347087.0,1181773.0,29.370022838565447
27,Lighting,2015,236400.0,1181773.0,20.003841685332123
27,Sidewalk Repair,2015,126739.0,1181773.0,10.724479235860017
27,Street Redesign,2015,9250.0,1181773.0,0.7827222317653222
27,Street Resurfacing,2015,462297.0,1181773.0,39.11893400847709
27,Alleys,2016,216858.0,1320002.0,16.4286114718008
27,Lighting,2016,158000.0,1320002.0,11.969678833819948
27,Misc.,2016,2352.0,1320002.0,0.17818154820977544
27,Pedestrian Infrastructure,2016,12395.0,1320002.0,0.9390137287670776
27,Sidewalk Repair,2016,442930.0,1320002.0,33.55525218901184
27,Street Redesign,2016,2400.0,1320002.0,0.18181790633650555
27,Street Resurfacing,2016,240621.0,1320002.0,18.228836016915125
27,Viaducts,2016,244446.0,1320002.0,18.51860830513893
27,Alleys,2017,411275.53,1319999.99,31.157237357251798
27,Lighting,2017,286000.0,1319999.99,21.666666830808083
27,Misc.,2017,71422.0,1319999.99,5.410757616748164
27,Pedestrian Infrastructure,2017,29283.08,1319999.99,2.2184151683213273
27,Police Cameras,2017,81033.0,1319999.99,6.13886368287018
27,Sidewalk Repair,2017,275251.18,1319999.99,20.852362279184565
27,Street Redesign,2017,3700.0,1319999.99,0.28030303242653815
27,Street Resurfacing,2017,147545.19999999998,1319999.99,11.177666751345958
27,Viaducts,2017,14490.0,1319999.99,1.0977272810433885
27,Alleys,2018,63564.15,1266242.86,5.019901948351361
27,Lighting,2018,703000.0,1266242.86,55.518575638799646
27,Misc.,2018,184303.0,1266242.86,14.555106751006674
27,Pedestrian Infrastructure,2018,9523.0,1266242.86,0.7520674193574525
27,Sidewalk Repair,2018,99402.16,1266242.86,7.850165488790989
27,Street Redesign,2018,63540.3,1266242.86,5.018018423416816
27,Street Resurfacing,2018,142400.25,1266242.86,11.245887696456586
27,Viaducts,2018,510.0,1266242.86,0.04027663382046631
27,Alleys,2019,80631.08,1319999.99,6.108415197791024
27,Lighting,2019,500.0,1319999.99,0.0378787881657484
27,Misc.,2019,866000.0,1319999.99,65.60606110307621
27,Police Cameras,2019,148656.0,1319999.99,11.261818267134988
27,Sidewalk Repair,2019,51352.100000000006,1319999.99,3.8903106355326567
27,Street Redesign,2019,20641.2,1319999.99,1.5637272845736916
27,Street Resurfacing,2019,152219.61,1319999.99,11.53178872372567
27,Alleys,2020,44376.53,1319999.99,3.3618583588019573
27,Lighting,2020,14000.0,1319999.99,1.060606068640955
27,Misc.,2020,4700.0,1319999.99,0.3560606087580349
27,Misc. CDOT,2020,660.0,1319999.99,0.05000000037878788
27,Police Cameras,2020,24776.0,1319999.99,1.8769697111891643
27,Sidewalk Repair,2020,341933.94,1319999.99,25.904086559879445
27,Street Resurfacing,2020,889553.52,1319999.99,67.39041869235166
27,Alleys,2021,307466.27,1499999.99,20.497751469985012
27,Misc.,2021,37613.0,1499999.99,2.5075333500502226
27,Misc. CDOT,2021,50660.0,1499999.99,3.377333355848889
27,Police Cameras,2021,229034.0,1499999.99,15.268933435126222
27,Sidewalk Repair,2021,75817.4,1499999.99,5.054493367029956
27,Street Resurfacing,2021,695927.67,1499999.99,46.395178309301194
27,Viaducts,2021,103481.65,1499999.99,6.898776712658511
27,Alleys,2022,86077.07,1499999.99,5.738471371589809
27,Lighting,2022,4500.0,1499999.99,0.300000002
27,Misc.,2022,127002.0,1499999.99,8.466800056445333
27,Misc. CDOT,2022,7426.05,1499999.99,0.49507000330046674
27,Pedestrian Infrastructure,2022,350.0,1499999.99,0.02333333348888889
27,Police Cameras,2022,24776.0,1499999.99,1.6517333443448892
27,Sidewalk Repair,2022,622637.29,1499999.99,41.509152943394355
27,Street Redesign,2022,3050.0,1499999.99,0.20333333468888892
27,Street Resurfacing,2022,624181.58,1499999.99,41.61210561074737
27,Alleys,2023,50505.7,1469630.1400000001,3.436626578711838
27,Lighting,2023,346500.0,1469630.1400000001,23.577360763708885
27,Misc.,2023,44544.01,1469630.1400000001,3.0309673697900616
27,Misc. CDOT,2023,779.91,1469630.1400000001,0.05306845435273938
27,Pedestrian Infrastructure,2023,33000.0,1469630.1400000001,2.2454629298770366
27,Sidewalk Repair,2023,414081.33999999997,1469630.1400000001,28.17588784617604
27,Street Redesign,2023,20100.0,1469630.1400000001,1.3676910572887406
27,Street Resurfacing,2023,560119.18,1469630.1400000001,38.11293500009465
28,Alleys,2012,250482.0,1319896.0,18.97740428033724
28,Lighting,2012,30200.0,1319896.0,2.2880590591986034
28,Misc.,2012,9000.0,1319896.0,0.6818719050591865
28,Sidewalk Repair,2012,2583.0,1319896.0,0.19569723675198653
28,Street Redesign,2012,7400.0,1319896.0,0.5606502330486645
28,Street Resurfacing,2012,1020231.0,1319896.0,77.29631728560432
28,Alleys,2013,28266.0,1320002.0,2.1413603918781945
28,Lighting,2013,15401.0,1320002.0,1.166740656453551
28,Misc.,2013,7828.0,1320002.0,0.5930294045009022
28,Parks,2013,500000.0,1320002.0,37.878730486771985
28,Sidewalk Repair,2013,704.0,1320002.0,0.05333325252537496
28,Street Redesign,2013,22200.0,1320002.0,1.6818156336126762
28,Street Resurfacing,2013,745603.0,1320002.0,56.48499017425731
28,Alleys,2014,49602.0,1320001.0,3.757724425966344
28,Lighting,2014,264450.0,1320001.0,20.034075731760808
28,Misc.,2014,8300.0,1320001.0,0.6287874024337861
28,Parks,2014,250000.0,1320001.0,18.939379591379097
28,Pedestrian Infrastructure,2014,3035.0,1320001.0,0.22992406823934222
28,Sidewalk Repair,2014,93812.0,1320001.0,7.1069643129058235
28,Street Redesign,2014,37000.0,1320001.0,2.8030281795241065
28,Street Resurfacing,2014,613802.0,1320001.0,46.500116287790696
28,Alleys,2015,88808.0,1319954.0,6.728113252431524
28,Lighting,2015,356000.0,1319954.0,26.970636855526784
28,Misc.,2015,12577.0,1319954.0,0.9528362352021359
28,Parks,2015,250000.0,1319954.0,18.940053971577797
28,Pedestrian Infrastructure,2015,15505.0,1319954.0,1.174662147317255
28,Sidewalk Repair,2015,18455.0,1319954.0,1.398154784181873
28,Street Redesign,2015,18500.0,1319954.0,1.401563993896757
28,Street Resurfacing,2015,560109.0,1319954.0,42.43397875986587
28,Alleys,2016,154213.0,1089600.0,14.153175477239355
28,Lighting,2016,344900.0,1089600.0,31.65381791483113
28,Misc.,2016,7824.0,1089600.0,0.7180616740088106
28,Pedestrian Infrastructure,2016,40658.0,1089600.0,3.7314610866372977
28,Sidewalk Repair,2016,60589.0,1089600.0,5.560664464023495
28,Street Redesign,2016,24050.0,1089600.0,2.2072320117474304
28,Street Resurfacing,2016,457366.0,1089600.0,41.97558737151248
28,Alleys,2017,3500.0,1319999.99,0.26515151716023877
28,Lighting,2017,540799.23,1319999.99,40.96963894673969
28,Misc.,2017,11464.69,1319999.99,0.868537127791948
28,Pedestrian Infrastructure,2017,31078.73,1319999.99,2.3544492602609792
28,Sidewalk Repair,2017,420370.79,1319999.99,31.846272210956606
28,Street Redesign,2017,3700.0,1319999.99,0.28030303242653815
28,Street Resurfacing,2017,309086.55,1319999.99,23.415647904664
28,Alleys,2018,263459.62,1319999.99,19.95906227241714
28,Lighting,2018,331605.91,1319999.99,25.121660038800453
28,Misc.,2018,25900.0,1319999.99,1.962121226985767
28,Misc. CDOT,2018,93750.0,1319999.99,7.102272781077825
28,Pedestrian Infrastructure,2018,29049.44,1319999.99,2.200715168187236
28,Police Cameras,2018,16200.0,1319999.99,1.227272736570248
28,Sidewalk Repair,2018,25867.26,1319999.99,1.9596409239366737
28,Street Redesign,2018,40000.0,1319999.99,3.0303030532598716
28,Street Resurfacing,2018,494167.76,1319999.99,37.43695179876479
28,Alleys,2019,199687.38,1319999.99,15.127831932786606
28,Lighting,2019,593180.89,1319999.99,44.937946552560206
28,Misc.,2019,11750.0,1319999.99,0.8901515218950874
28,Misc. CDOT,2019,57648.59,1319999.99,4.367317457328163
28,Parks,2019,25000.0,1319999.99,1.89393940828742
28,Pedestrian Infrastructure,2019,28722.13,1319999.99,2.175918955878174
28,Sidewalk Repair,2019,76814.67,1319999.99,5.819293225903737
28,Street Resurfacing,2019,327196.33,1319999.99,24.787600945360612
28,Alleys,2020,347614.25,1319999.99,26.334413078291007
28,Lighting,2020,576873.3,1319999.99,43.70252305835245
28,Misc.,2020,54050.0,1319999.99,4.094697000717402
28,Misc. CDOT,2020,10160.0,1319999.99,0.7696969755280074
28,Sidewalk Repair,2020,11000.64,1319999.99,0.8333818244953168
28,Street Redesign,2020,8300.0,1319999.99,0.6287878835514233
28,Street Resurfacing,2020,312001.8,1319999.99,23.636500179064395
28,Alleys,2021,164880.86000000002,1499999.9900000002,10.992057406613716
28,Lighting,2021,1071941.06,1499999.9900000002,71.46273780975157
28,Police Cameras,2021,1800.0,1499999.9900000002,0.12000000079999999
28,Sidewalk Repair,2021,105898.01000000001,1499999.9900000002,7.059867380399115
28,Street Resurfacing,2021,155480.06,1499999.9900000002,10.365337402435582
28,Alleys,2022,29166.88,1447484.2,2.0150050687945336
28,Lighting,2022,1219700.0,1447484.2,84.2634413556984
28,Misc.,2022,41508.39,1447484.2,2.867623011014559
28,Misc. CDOT,2022,660.0,1447484.2,0.04559635262339996
28,Police Cameras,2022,1800.0,1447484.2,0.12435368897290901
28,Sidewalk Repair,2022,55337.17,1447484.2,3.8229895704561057
28,Street Redesign,2022,1500.0,1447484.2,0.10362807414409084
28,Street Resurfacing,2022,97811.76,1447484.2,6.757362878296011
28,Alleys,2023,210679.94,1397237.13,15.078323891950967
28,Lighting,2023,662900.0,1397237.13,47.443628985153005
28,Misc.,2023,9024.94,1397237.13,0.645913267420828
28,Sidewalk Repair,2023,77820.7,1397237.13,5.569612940360382
28,Street Resurfacing,2023,436811.55,1397237.13,31.262520915114816
29,Alleys,2012,345759.0,1318646.0,26.22075977934942
29,Lighting,2012,448350.0,1318646.0,34.000785654375775
29,Sidewalk Repair,2012,35942.0,1318646.0,2.7256746693198934
29,Street Redesign,2012,3700.0,1318646.0,0.28059084849155874
29,Street Resurfacing,2012,484895.0,1318646.0,36.772189048463346
29,Alleys,2013,47183.0,1304001.0,3.618325446069443
29,Lighting,2013,216000.0,1304001.0,16.564404475149942
29,Misc.,2013,11654.0,1304001.0,0.8937109710805435
29,Sidewalk Repair,2013,40503.0,1304001.0,3.10605590026388
29,Street Redesign,2013,14800.0,1304001.0,1.1349684547787924
29,Street Resurfacing,2013,973861.0,1304001.0,74.6825347526574
29,Alleys,2014,49038.0,1319316.0,3.716926043495266
29,Lighting,2014,597500.0,1319316.0,45.28861925421961
29,Misc.,2014,5200.0,1319316.0,0.3941436320032502
29,Street Resurfacing,2014,667578.0,1319316.0,50.600311070281876
29,Alleys,2015,229614.0,1312602.0,17.493040540849396
29,Sidewalk Repair,2015,10667.0,1312602.0,0.8126606541815417
29,Street Redesign,2015,16200.0,1312602.0,1.234189800106963
29,Street Resurfacing,2015,1056121.0,1312602.0,80.4601090048621
29,Alleys,2016,185443.0,1148550.0,16.14583605415524
29,Misc.,2016,385000.0,1148550.0,33.52052588045797
29,Sidewalk Repair,2016,111670.0,1148550.0,9.722693831352574
29,Street Redesign,2016,24801.0,1148550.0,2.1593313308084108
29,Street Resurfacing,2016,441636.0,1148550.0,38.45161290322581
29,Alleys,2017,155318.66999999998,1319999.99,11.76656599823156
29,Beautification,2017,54008.9,1319999.99,4.0915833643301776
29,Misc.,2017,93336.0,1319999.99,7.070909144476585
29,Pedestrian Infrastructure,2017,60000.0,1319999.99,4.545454579889807
29,Sidewalk Repair,2017,60562.92,1319999.99,4.588100034758334
29,Street Redesign,2017,17919.68,1319999.99,1.3575515254359964
29,Street Resurfacing,2017,878853.8200000001,1319999.99,66.57983535287755
29,Alleys,2018,104626.42,1319999.99,7.926243999441242
29,Lighting,2018,500.0,1319999.99,0.0378787881657484
29,Misc.,2018,49075.5,1319999.99,3.7178409372563705
29,Misc. CDOT,2018,57350.0,1319999.99,4.344697002611341
29,Parks,2018,55700.0,1319999.99,4.219697001664372
29,Pedestrian Infrastructure,2018,41423.0,1319999.99,3.138106084379592
29,Sidewalk Repair,2018,51708.57,1319999.99,3.9173159387675454
29,Street Resurfacing,2018,959616.5,1319999.99,72.69822024771379
29,Alleys,2019,222231.63,1319999.99,16.835729672997953
29,Misc.,2019,54700.0,1319999.99,4.143939425332874
29,Parks,2019,30000.0,1319999.99,2.2727272899449034
29,Sidewalk Repair,2019,141286.6,1319999.99,10.703530384117654
29,Street Redesign,2019,50000.0,1319999.99,3.78787881657484
29,Street Resurfacing,2019,821781.76,1319999.99,62.25619441103177
29,Alleys,2020,208891.48,1319999.99,15.825112241099337
29,Lighting,2020,84200.9,1319999.99,6.378856108930727
29,Misc. CDOT,2020,270000.0,1319999.99,20.454545609504134
29,Parks,2020,15000.0,1319999.99,1.1363636449724517
29,Sidewalk Repair,2020,18605.86,1319999.99,1.409534859163143
29,Street Resurfacing,2020,723301.75,1319999.99,54.7955875363302
29,Alleys,2021,386251.34,1499999.99,25.750089505000602
29,Beautification,2021,15000.0,1499999.99,1.0000000066666668
29,Lighting,2021,3659.77,1499999.99,0.24398466829323112
29,Misc.,2021,94092.45,1499999.99,6.2728300418188665
29,Misc. CDOT,2021,24300.0,1499999.99,1.6200000108000001
29,Parks,2021,101522.70999999999,1499999.99,6.7681807117878705
29,Pedestrian Infrastructure,2021,14527.37,1499999.99,0.9684913397899423
29,Police Cameras,2021,35747.0,1499999.99,2.383133349220889
29,Sidewalk Repair,2021,436121.72,1499999.99,29.07478152716521
29,Street Redesign,2021,9265.0,1499999.99,0.6176666707844445
29,Street Resurfacing,2021,375365.12,1499999.99,25.02434150016228
29,Viaducts,2021,4147.51,1499999.99,0.2765006685100045
29,Alleys,2022,562555.5,1499999.99,37.50370025002467
29,Beautification,2022,25000.0,1499999.99,1.6666666777777779
29,Lighting,2022,6840.23,1499999.99,0.4560153363734355
29,Misc.,2022,105201.2,1499999.99,7.013413380089423
29,Misc. CDOT,2022,900.0,1499999.99,0.0600000004
29,Parks,2022,16700.0,1499999.99,1.1133333407555557
29,Sidewalk Repair,2022,163341.81,1499999.99,10.889454072596362
29,Street Redesign,2022,6662.37,1499999.99,0.44415800296105334
29,Street Resurfacing,2022,608696.12,1499999.99,40.579741603864946
29,Viaducts,2022,4102.76,1499999.99,0.2735173351567823
29,Alleys,2023,459636.55,1499999.99,30.64243687094958
29,Beautification,2023,50000.0,1499999.99,3.3333333555555558
29,Lighting,2023,500.0,1499999.99,0.03333333355555556
29,Misc.,2023,14640.0,1499999.99,0.9760000065066667
29,Misc. CDOT,2023,47809.52,1499999.99,3.187301354582009
29,Parks,2023,92000.0,1499999.99,6.1333333742222225
29,Sidewalk Repair,2023,163838.43,1499999.99,10.92256207281708
29,Street Redesign,2023,47920.55,1499999.99,3.1947033546313555
29,Street Resurfacing,2023,623654.9400000001,1499999.99,41.57699627717998
30,Alleys,2012,301646.0,1319898.0,22.85373566745309
30,Lighting,2012,7800.0,1319898.0,0.5909547555947505
30,Misc.,2012,22814.0,1319898.0,1.7284668966844405
30,Pedestrian Infrastructure,2012,23162.0,1319898.0,1.7548325703955912
30,Sidewalk Repair,2012,374705.0,1319898.0,28.388936114760384
30,Street Redesign,2012,11100.0,1319898.0,0.8409740752694527
30,Street Resurfacing,2012,578671.0,1319898.0,43.84209991984229
30,Alleys,2013,51419.0,1315999.0,3.9072218139983392
30,Lighting,2013,89400.0,1315999.0,6.793318232004736
30,Misc.,2013,27687.0,1315999.0,2.103876978629923
30,Pedestrian Infrastructure,2013,1100.0,1315999.0,0.08358668965553925
30,Sidewalk Repair,2013,74066.0,1315999.0,5.628119778206518
30,Street Redesign,2013,16650.0,1315999.0,1.2651985297861168
30,Street Resurfacing,2013,1055677.0,1315999.0,80.21867797771883
30,Alleys,2014,10972.0,1319614.0,0.8314552588863107
30,Lighting,2014,141800.0,1319614.0,10.745566506569345
30,Misc.,2014,270.0,1319614.0,0.020460528609123577
30,Sidewalk Repair,2014,20473.0,1319614.0,1.5514385267206925
30,Street Resurfacing,2014,1146099.0,1319614.0,86.85107917921454
30,Alleys,2015,257469.0,1315778.0,19.567814631343587
30,Lighting,2015,1200.0,1315778.0,0.09120079527093476
30,Pedestrian Infrastructure,2015,350.0,1315778.0,0.02660023195402264
30,Sidewalk Repair,2015,247622.0,1315778.0,18.81943610548284
30,Street Redesign,2015,40100.0,1315778.0,3.047626575303737
30,Street Resurfacing,2015,769037.0,1315778.0,58.44732166064488
30,Alleys,2016,307727.0,1320000.0,23.312651515151515
30,Lighting,2016,108317.0,1320000.0,8.205833333333333
30,Misc.,2016,90000.0,1320000.0,6.8181818181818175
30,Pedestrian Infrastructure,2016,31461.0,1320000.0,2.383409090909091
30,Sidewalk Repair,2016,254553.0,1320000.0,19.284318181818183
30,Street Redesign,2016,14957.0,1320000.0,1.1331060606060606
30,Street Resurfacing,2016,512985.0,1320000.0,38.8625
30,Alleys,2017,316771.71,1319999.99,23.997856999983767
30,Lighting,2017,228633.0,1319999.99,17.320681949399106
30,Misc.,2017,48217.32,1319999.99,3.6528273004002068
30,Sidewalk Repair,2017,254258.15,1319999.99,19.26198120653016
30,Street Resurfacing,2017,472119.81,1319999.99,35.76665254368676
30,Alleys,2018,269796.26,1319999.99,20.439110760902356
30,Misc.,2018,44400.0,1319999.99,3.363636389118457
30,Parks,2018,45000.0,1319999.99,3.4090909349173555
30,Police Cameras,2018,27011.0,1319999.99,2.0462878942900598
30,Sidewalk Repair,2018,378328.28,1319999.99,28.661233550463894
30,Street Redesign,2018,3700.0,1319999.99,0.28030303242653815
30,Street Resurfacing,2018,551764.45,1319999.99,41.80033743788134
30,Alleys,2019,572046.48,1319999.99,43.336854873764054
30,Lighting,2019,500.0,1319999.99,0.0378787881657484
30,Misc.,2019,22950.0,1319999.99,1.7386363768078512
30,Misc. CDOT,2019,500.0,1319999.99,0.0378787881657484
30,Sidewalk Repair,2019,259396.84999999998,1319999.99,19.651276664024824
30,Street Resurfacing,2019,464606.66000000003,1319999.99,35.19747450907178
30,Alleys,2020,454420.04000000004,1319999.99,34.42576086686183
30,Lighting,2020,500.0,1319999.99,0.0378787881657484
30,Misc.,2020,7050.0,1319999.99,0.5340909131370524
30,Police Cameras,2020,24776.0,1319999.99,1.8769697111891643
30,Sidewalk Repair,2020,281412.59,1319999.99,21.31913576756921
30,Street Resurfacing,2020,551841.36,1319999.99,41.806163953077
30,Alleys,2021,359774.55,1499999.99,23.984970159899802
30,Lighting,2021,259950.0,1499999.99,17.330000115533334
30,Misc.,2021,13763.6,1499999.99,0.9175733394504889
30,Sidewalk Repair,2021,106610.18000000001,1499999.99,7.107345380715636
30,Street Resurfacing,2021,759901.66,1499999.99,50.66011100440074
30,Alleys,2022,607307.38,1499999.99,40.48715893658106
30,Lighting,2022,227861.48,1499999.99,15.190765434605103
30,Misc.,2022,23500.0,1499999.99,1.566666677111111
